rating,text,helpful_vote,verified_purchase,timestamp,user_id,asin,review_length
5.0,"Super fun, attractive stickers. Pretty good quality (not great but excellent for the price). There's a few stickers that don't fit the motif at all (like a tomato, a couple churches, and a discus thrower) but who cares. Great buy.",0,True,1655830905663,AGXGWJ3VEAQNTVEIVQH6LMOJWF2Q,B07RP6NFJ8,40
4.0,This works just fine for the price. It is such a good deal. It is good for something inexpensive that you can carry around or something good for a teen who wants to get into this. I liked the specs. I thought the pictures were reasonable especially considering the price. It could zoom. It was pretty lightweight. It was easy to use. It worked as described. I really can't complain at all for a camcorder that costs the price of a nice dinner for two!,0,False,1559837394293,AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B07CZ3WXYX,85
5.0,"I'm going to start taping my painting sessions for online broadcast and this camera is better for the purpose than either my bulky SLR or my cheap Android phone. It provides even light and a quality picture. It even comes with its own handy tripod. It is portable and practical, perfect for my studio.",1,False,1616089679020,AFJ74T4L5ZMC7PCNN4C567JNFWWA,B08R8DGXS4,54
1.0,"This is crap.  Tried all three on Kindle screen and all three left bubbles and peeled up at the edges within hours.  We followed the directions, but it still didn't work as stated.",0,True,1432506404000,AH7DXY7OIQEWNT3YUPU2ODKOQQ2A,B00M8K7AXU,33
4.0,"Bought this cleaner for my son who complained that his DVD player was &#34;messed up&#34; and no longer played well.  He did not realize the machine needed to be cleaned periodically. After he used this a few times, he said it was MUCH improved and he was very happy with the product's performance.",2,True,1410523698000,AEMSAB6U4VWVVKCJATP3HJNI2DCQ,B003EEMDMC,53
5.0,This was the perfect memory for my 2011 iMac.  It has drastically increased the performance of my computer at a fraction of the cost of most other memory manufacturers.,2,True,1425665818000,AEHRUAOTFSCD3RJFRKNBEIPUBXQQ,B00SNM1LQ4,29
5.0,"Great value, I should have bought 2 so when I scratch this one up. Cheap and fits perfectly. I'd buy another when this one wears out",1,True,1362876531000,AFE65UF6B46YL7X6HZSLTNV6NCTA,B009V16WWY,26
5.0,"Just as advertised<br />Well made and works great, very attractive",0,True,1675809244032,AHZQIU5KSJ4ND44XWVC54JANOB3Q,B092RK7H4C,10
1.0,"Stated falling apart after 2 weeks, the way the legs are made is just so complicated for no reason. and don't bother leaving your laptop on it and then get off the bed or you'll come back with it faceplanted on the floor.",0,True,1620282628660,AGSLHU3ZJES3RPXZYFMOWGADHS5A,B08XQ9C4BK,43
5.0,I love this case I just put it on my iPad and fits perfectly makes my iPad looks amazing I have pop it phone case as well I bought a while ago the colors match perfectly happy customer,0,False,1658295039188,AG7MYY4MQ4XVRCTZQ4P4JEMAREKQ,B09Q2S9T7F,38
5.0,I like the bright colors and they hold up well.,0,True,1600219340677,AHJ2CDYLH4BNPIDVY3TIDSBNRRPA,B07T29FRXC,10
5.0,I got these for my granddaughter.  She loves them and uses them with all her devices,0,True,1540476883232,AHWW3GBNSOSLWDZBZ26ELXLGQJXA,B01MQWUXZS,16
4.0,I love them - they come in so handy for wrapping cables and so many odd jobs they are great!,0,True,1502611392047,AF6KMNAOAH3TX3BZWVCJQOJ46W6A,B01FLKNJ8S,20
5.0,"Absolutely great for the money stereo receiver. I hooked this up to two Bose outdoor speakers and my neighbors must be pitching fits, lol. Sound quality is great, easy to set up. No complaints.",1,True,1438104090000,AFSKPY37N3C43SOI5IEXEK5JSIYA,B006U1VH2S,34
1.0,Doesn’t work at all correctly!!,0,True,1508800636004,AE3XTAUSDFHYWLCGOAKGLG7IGJWA,B01BXLC5M0,5
5.0,Buenos,0,True,1583635969256,AEDW7GN3JOJI57CIPHER6ZDZBMWA,B081SPK36Z,1
5.0,It's great,0,True,1645678924282,AGLC26NTLVHQAAEKAXBUMJPW5APQ,B087Z5WDJ2,2
4.0,"Cheap, but good.  It stretches which allow you to put other small items inside with the computer.",0,True,1574945472687,AEU7KL5DHSYZIW4NO5XF632SPHJQ,B01CY8MBG6,17
5.0,They are adorable and functional.,0,True,1618977007477,AEN7KAKQJGIQCNK6NMVWH2WZ3YXQ,B088P5BHX1,5
5.0,Perfect earbuds for granddaughter and her work!,0,True,1596983382679,AFNBB5W36VXRMHUHA7KGBNNDLUUQ,B07PXGQC1Q,7
5.0,This product improved my wi fi connectivity in my home greatly.  I do not have trouble with buffering anymore and everyone is happy!,0,True,1600977806135,AHWNAKYPAX5HIN6ZW3GYLCNIXTJQ,B079JD7F7G,23
4.0,"Wow, I can scan and preserve many 50 docs in one setting and at the touch of a single button.<br />The speed isn't lightning fast, however each documents scans crisp and clear.<br />This helped me back up many important documents for personal use and business.",0,False,1630977999991,AFKMX6JZ655VPVYHBTATZQS4IBOQ,B08DRRL95W,45
4.0,This kids camera wasn't bad. The features and specs were fairly good considering how cheap it is. It is great that it is waterproof. It was easy for my kids to use. It would make a great gift for the kids. They really like having their own camera. The pictures came out okay. It is not difficult to learn. I think it is very nice to teach the kids about photography. It is nice and small and portable. We would recommend it.,0,False,1559831402506,AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B07CJ7QNX8,82
5.0,"The Lacie Portable SSD 500GB External Drive is a great storage device. It is extremely thin. This drive is small enough to fit in your hand and is very light in weight. It is easy to setup. It comes with a startup guide and pairs well with Mac or Windows based systems. It comes with two cords: USB 3.0 and USB-C.  if you are clumsy, this is also the drive for you. It is drop resistant up to 2 meters.  Overall, a great and convenient device that can be taken anywhere without taking up much space.",1,False,1569024806194,AEGYU6OM2X66SMZN6AF3TSQ3N5PQ,B07JK8DXF6,96
5.0,"Wish I bought this a long time ago!  Keeps keys clean, and makes it so much easier to type.  The backlit keys are good at night but at other times hard to read the letters and numbers written in white / clear on the Dell Inspiron 17 7000 and this is perfect. I bought the black and so easy to read the keyboard now!  I love the feel.  I was afraid it would be hard to type or would slide around...but no way...it is perfect.  Esp for the person with typing experience !",5,True,1608334199833,AGXPI72I5AC3HGO3L37BGW6IO4JA,B07R7L5VVG,93
5.0,"This is a great little unit offering lots of perks right out of the box.<br />The picture is true 1080p without upscaling, and its surprisingly bright. Other projectors in this price range i have tried had a decent picture, but were not very bright.<br />Adjusting the picture is easy, with the manual focus, and the ""keystone"" adjustment, which makes sure that the image is straight on the wall/screen. This feature was very easy to use, and made the picture look great!<br />The speakers werent the greatest, but there is an option to hook up with a 3.5mm connector for externals.<br />Very easy to hookup to your phone or gaming system, would recommend!",0,False,1627076397474,AFTQN4MTJHHVFM4FEXY5KT76OY4A,B095JM399H,112
5.0,"This Anker cable has the length, durability and throughput that I need for my devices.",0,True,1645784772711,AGMVFFFJL5B42UDLHTZGZR6NWCRA,B08PVQC5C6,15
5.0,"This charger looks and works very similar to my actual Dell Chromebook charger, and works just the same for maybe 1/3 of the price. I thought at first this was only the block half of the charger, but it comes with both the adapter and charger itself. It even lights up on the end so you can see where the charger is supposed to be going in the dark. I've been using this charger for about a month now and it still works amazingly well!",0,True,1606218446863,AESBQOHHIRWZMZB5RAJP2G5XSVPQ,B07QW84SP3,85
5.0,"I was watching my netflix / amazon prime video on my playstation 3 on one TV, but needed something for my 2nd TV. This thing is great! Like the remote.",0,True,1427649257000,AFGWUUOIVYEBY6N2EBLZGZZQEFWQ,B00CX5P8FC,30
5.0,"I tried it for a few nights, sounds great but was uncomfortable with it, Got a little claustrophobic with it for some reason  There Is no problem with the product, just did not work for me. I would recommend to anyone the sound is outstanding and easy to set up with cell phone",0,True,1574131167908,AEAHFCICJT2GPV7LUQYMS7QK5WSA,B07QJ1JZK6,53
5.0,"I got this to position my laptop for the endless Zoom calls I'm doing these days.  I had previously set up a ""normal"" laptop stand which raises the laptop 4-5 inches above the desk but parallel.  This setup required me to get an external keyboard.<br />While that was nice, and the external keyboard is easy to use, I really prefer this stand for several reasons:<br />1) It puts the laptop at an angle so the camera is at the right height for video calls and the keyboard is at an ergonomically good angle.<br />2) It is very sturdy and the laptop stays in place<br />3) It is small and lightweight so I can take it when I go to other locations<br />4) It doesn't require any additional items like an external keyboard.<br /><br />I definitely recommend this devide,it's simple and a great design.",21,True,1603411048034,AG5G4JJOBDKQSOQSMBRVR6MJ3VGA,B0894QWB7N,143
5.0,"Use these every time I have to run a wire or cable. They keep things neat, out of the way and organized. Adhesive is strong and they are ridiculously easy to use",0,True,1553517070223,AFPTVMYVXZNH3U4FFDNSSUXSDPNA,B07CKLMVL2,32
5.0,"[[VIDEOID:f0109ee47644b763ae68b64d78805cb6]] I ordered the 'RGB LED Video Light for Camera Camcorder,Hagibis King 10 Rechargeable Pocket Size 360° Full Color Light with 2500-8500K Color Range,9 Lighting Effect Mode CRI/TLCI≥97 (Full Color)' for review and would like to share my thoughts.<br />I have a variety of Pocket lights and this one tops the charts for compact size, brightness and features. It has three modes to choose from. The first is the basic White light mode where you can adjust the temperature from cool 8500K to warm 2500K. From this mode you can also adjust the brightness. The second mode is the HSI or as I call it the RGB mode. This mode allows you to change the color of the light. From this mode you can also adjust the saturation of the chosen color as well as adjust the brightness level. The third mode is the effects mode which has 9 different pre-programmed flashing light modes. From this mode you can also adjust the brightness level of the effect. The third mode I rarely use, but it is a fun one to have and I will eventually use it for videos.<br />I love the HSI or RGB  inlay meter that is on the back of the light. This gives you the HSI reference number for specific colors you may want to use. I also love, and very much appreciate the 1 inch OLED display on the back that allows you to see and choose your settings. Other pocket lights I have do not have this feature and it makes it a pain to try and figure out what setting, battery level or color mode or temp that you have set. The pre-mounted support bracket is also a nice bonus to this pocket light. It rotates 360 degrees which makes adjusting your angle quite easy. The kit also includes a USB C cable for fast charging, a cold shoe mount and a soft cinch up bag to prevent the light from scratches while tucked away in your camera bag or backpack. The body of the device is made of premium Aluminum Alloy which makes for a very solid build quality.<br />I use this mostly for photography and I love how compact it is and how bright it is. Overall for the price, this little guy is a powerhouse and I think it is an invaluable addition to your camera bag.",6,True,1578803411371,AFLBMDZDIPCHMWWA7CXQXITPBJKA,B081N4WXTQ,397
5.0,"Good construction, works great.",0,True,1528595331851,AE7N4WK7OYMAXKXODT2MSG7H4FPA,B071WHLYGC,4
5.0,"I use this to adapt my [[ASIN:B0047T79VS Belkin F8Z492TTP Bluetooth Music Receiver]] to the input jack on my [[ASIN:B0036B8A20 Kustom  The Defender 5H Class A Guitar Amp Head]]. This is a power-saving solution I discovered for listening to music through the amp in my music room versus firing up my power-hungry stereo system. I then play music via my bluetooth-enabled phone. It's a kludgy solution that keeps my power bill down. It also shows how this adapter can work in one of an almost limitless number of situations.<br /><br />What I most like about this adapter is it is designed around a block with no dangling wires like, for example, a [[ASIN:B000068O4W Hosa YPR102 TRS Male To Dual RCA Female Y Cable]]. The key advantage is this adapter will not break at the weakest point - the wires. In the past I have had the wires on the Hosa-style adapters go bad or even break due to frequent handling. Every time you insert male RCA jacks into a Hosa-style adapter you are putting stress on the wires, which will eventually break down internally. In some cases the result is a noisy connection with intermittent static, but in others the signal is lost due to an internal break in the cable.<br /><br />The design of this adapter has none of the above mentioned points of failure. However, it does have one disadvantage that the Hosa-style does not: it will not fit into cramped places. Since I am plugging mine directly into the front of an amplifier the design does not matter. If you were to use it as an adapter to an amp or mixer that connects at the rear, you may run into space problems. Also, my amp connection does not have space constraints to the left or right, so, again, the design is perfect for me. For connections that have knobs, or other components close to the 1/4"" connection, you may find that only a Hosa-style adapter will meet your needs.<br /><br />One final thing: while the design allows for stereo signal input at the RCA connection end, this adapter sums those signals into mono. That means that your stereo source will not be heard in stereo with this particular adapter. The Hosa model mentioned above will maintain stereo separation of the RCA signals, so if you want to maintain stereo, the Hosa is the way to go.",0,False,1339997765000,AG3S4FROO422V5KP7DJCBXVUQLJQ,B003R74POA,399
1.0,This arrived in two pieces. The flimsy metal ring used to hold the glass in place was disconnected and the glass was laying loose between the ring and frame. Scratched. I tossed it as I am leaving tomorrow out of country and do not have time to hassle with the return. Will not buy from this company again. Very poorly made.,2,True,1515121754830,AGKIKNCNWGAIZRNMBRULLQ3JZPEA,B00PLNU36C,61
5.0,"Best case there is, nephew shouldnt be able to smash the school work chromebook i got him",0,True,1569992840265,AEPWU76ZBAV7QMQQIPAUU75BS3ZA,B07SMBK9VS,17
5.0,This is a nice 1080P wifi projector. Like the brightness and image quality.<br />Easy to set up and use. Proced right as well. Recommended.,0,False,1659239681624,AHZR5WMNDR6WQD5XZO36JFTUJ4NQ,B09W9C2LC9,24
5.0,I originally thought there was only 3 items in package.  I was wrong.  Product are good quality,0,True,1639609298650,AGQT5Z7DKJ2SJC5W4AT2QD4NIQEA,B08MTGJ6PQ,17
5.0,"[[VIDEOID:65eb46a069842a418c3ffdd5d9ade5d7]] Hotep family. What I like about this mini-PC is a smaller sort and just full of ports and as you can see you can hold three monitors. It's also a windows 11 and upgradable. I recommend my friend windows 11 is in. Thank you for looking at my review. I hope it was beneficial for you if it was, please let me know by simply checking the helpful box below. God bless you. May the rest of your life be the best of your life.  Baba Oran Z",0,False,1656159789024,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,B09ZQT6TLC,89
5.0,Excellent,0,True,1666816894721,AFA2U2ZWVRYX3ACXTUL7DU3ZUGLQ,B0B3MWXNX4,1
5.0,This is a good flash drive. The speed is decent and the price is good. Operates as it should - no issues.,0,False,1584872353848,AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,B083JVTX47,22
4.0,"I own the [[ASIN:B00MVXUACM Koss SP330 On Ear Dynamic Headphones Black with Silver Accents]] (current price $105.52) and I love them because of their comfort, good sound, and overall quality.  I selected these headphones because I wanted to have a spare set and also to see how these would compare to my Koss.<br /><br />I tried these headphones on the iPhone 5, iPad 3, and a Dell Latitude E6430 laptop and on all of these devices the sound was fabulous. It was actually more stereo sounding than my Koss.<br /><br />PROS:<br /><br />- The stereo sound is crisp and slightly better than my Koss.<br /><br />- I LOVE, LOVE, LOVE the electric blue color which is called ""candy blueberry.""<br /><br />- A headphone port on each earpiece provides the user with the ability to share the headphones by plugging in a music share cable which is NOT PROVIDED. A music share cable is not really needed in my opinion because all headphones come with one cable. While my boyfriend was listening to music on his iPad, I just plugged in my Koss cable to the side of the headset he was not using, and listened to the same music through my Koss headphones while he was using these.<br /><br />- I like that the provided headphone cable can be used in the left or right earpiece which enables me to switch sides when I want.<br /><br />- The headphone cable has an in-line MIC control for Android, tablets and other devices.  Based on my research, an in-line MIC means there's a built in microphone that is built into the cable which should enable the wearer to answer calls without removing the headphones. I was able to get this to work on my boyfriend's iPad and iPhone and he was able to talk and hear through the headphones.  There is a one button control on the in-line MIC which lowered the volume.<br /><br />- The headphone band is adjustable.<br /><br />CONS:<br /><br />- The only CON I see is that they are not as comfortable for me as I would have liked. I used these a few times for a period of several hours. Even though they can be adjusted, I wound up getting a headache with extended use (more than 2 hours). So in this sense they were not as comfortable as they initially feel when just putting them on. The Koss headphones I own are the only ones I've ever tried that have been comfortable on me.<br /><br />OTHER THINGS TO NOTE:<br /><br />- The Amazon product page says that a music share cable is included; this is not correct nor is it really needed because if you are sharing just plug in a cable from another pair of headphones to the extra port on these.<br /><br />- According to the manual, it takes 20 hours for the headphones to break in. It says the sound mellows out over time.<br /><br />In summary, these headphones are great. They have fantastic stereo sound (at least to my ears), the ability to share by plugging in another set of headphones, and an in-line MIC. They are adjustable and relatively comfortable but not as comfortable as my Koss.  The color is also attractive.",1,False,1430614358000,AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B00JJVG08W,541
4.0,"***The first part of this review is for the Red option***<br /><br />I needed more than just a simple case for my Kindle as it pulls double duty serving as my tablet and my planner. I also needed something that would provide it with supreme protection as it accompanies me to and from work every day.<br /><br />I purchased this case/portfolio in the red color in hopes that it would make it stand out at work. Many of my co-workers have Kindles as well and I didn't want mine to accidentally get picked up. The red is nice, but way too much for me. I have been considering exchanging it for the black and the following issues are what sent me over the edge and led to my returning the red case.<br /><br />This case/portfolio worked nicely for my needs. However, I removed two stars for two reasons.<br />#1 The case stunk to high heaven. It was so bad that I thought a stink bug had gotten into my house. Though the ""scent"" did lessen over a few weeks, it was still very present after five weeks.<br />#2 The description claims that this case has the ability to put the Kindle to sleep when you close it up. Not true. After my battery died over night, I realized that the sleep/wake feature was not working in my case. I had to physically turn my Kindle off before closing the case (may not seem like much of a hassle, but it quickly becomes a time consuming annoyance).<br /><br />There was one benefit to this case though. It is the first case I have had for my Kindle that does not have any issues with using the Camera App while still encased in the removable inner sleeve. This was a very nice feature, however not nice enough to get me to keep it.<br /><br />**This is the review of the Black option**<br /><br />So, I just returned the red case and opted to give the black version a shot. It arrived this evening and wow, what a difference!<br /><br />It doesn't stink at all and the sleep/wake feature is functioning properly! I do, however, now have the ghastly on-screen message of needing to slide my Kindle up in its case to take a picture. But this does not bother me very much as I have not used my Kindle for taking pictures more than a handful of times in the month that I have owned it.<br /><br />All in all, it is a nice, professional case/portfolio that offers the features for my Kindle that I was needing. It also has a fair amount of pockets inside, though do not expect to be able to store much bulk as you will run into two problems..<br />#1 If you add too many things to the pockets, you run the risk of the pockets bulging and possibly damaging your Kindle's screen.<br />#2 Also, if you add too much to the pockets, you will possibly not be able to close the case. And if you manage to close it, you may run the risk of stretching the zipper and ultimately damaging the case.<br /><br />Personally, I keep a small stack (about 10) of my business cards, five gift certificates and a little cash in the pockets and the zippers still flow smoothly with no issues and nothing from the pocket side comes in contact with my screen. Overall, I would recommend this case, as long as you are willing to take a risk on getting one that has the features you are wanting/needing as it seems to be a completely random toss-up as to which case has which features.<br /><br />On a side note, the included stylus/pen is a great idea, but it isn't executed very well here. The plastic tip leaves a lot to be desired - it takes more force than I care to apply to my screen for the Kindle to register the stylus' contact on the screen. I did some research and purchased [[ASIN:B00E0GV9IC The Friendly Swede Bundle of 6 Micro-Knit Hybrid Fiber Tip Universal Capacitive Stylus Pens 4.5"" for Smart Phone Touch Pad + 6 x 15'' Elastic Tether Lanyards + Cleaning Cloth in Retail Packaging]]. These stylus' are VERY nice in appearance and easy to use without requiring much force on the screen at all.",7,True,1390965574000,AGMZO7NPGHYPLCOCLMQEDGKNCHVA,B00FF347V0,725
2.0,"This device is pretty good for monitoring my car status and location. It shows everything on the app. The free trial period lasts for about a year which is pretty cool. One day I receive an email saying I have to pay a subscription or else they deactivate the device and it Cannot be reactivated. So now I have a hunk of plastic that I paid 80$ that I can use as a paperweight, it’s not that heavy so I might not be able to use it as a paperweight but you get what I’m saying.<br /><br />It’s a really good car monitoring device just be prepared to pay a subscription. Oh and I used it on a 1998 Honda Civic",5,True,1531750173786,AFHK5EQAFG2IE3R7T6MGUZJCRASA,B01HSODG10,121
4.0,"Husband bought a refurbished Surface 3 for personal use and from the description I though he could use this to carry it. Alas, knowing it was still an expensive purchase he also bought a hard shell case for it. The Surface 3 and keyboard fit perfectly in the case, but not with the hard shell case on it. The zipper misses closing by about half an inch. However, if it is careful he can still carry the Surface 3 in it; with the case it is very snug and it would take a lot for it to slide out if upended.<br /><br />This is a very nice case in a handsome grey, thick material with padding inside for a tablet, with a strap in the back for carry and also a shoulder strap. The outside pocket has a gusset so that a mouse and a power cord can be fit in without too much trouble. It should fit the iPads and other tablets it is designated for--unless they also have a hard case.",0,False,1569162729750,AGNSUP65FG6GKSCQJKEH7A4YZLEQ,B07SV39BTN,173
5.0,"I bought this initially for my A7S after seeing that they make a different version for the A7 and NEX cameras. The truth is, I also own other E-mount cameras like the A5100, and this mounts perfectly fine on either one so I don't know why they make the distinction! After all, all E-mount lenses can be mounted an all E-mount cameras, so why would this adapter be any different?<br />Works great, and I'm loving my Nikkor 35-70/2.8 on my A7S. Obviously as this is a mechanical adapter with no electronic contacts, you'll need to handle everything manually (aperture, focus). This also lacks an aperture wheel, so you'll probably want a lens that allows you to set that manually as well. All in all, works great on my old Nikkors and use it all the time on both my A7S and A5100!",9,True,1455047064000,AGDSEYGSA5K664EUHWKV3ARDXO2Q,B00VW045T4,142
5.0,"Purchased this system because, at the time, it was the only way to obtain a 1080 Ti next day, but received a fabulous overall system which far exceeded my expectations.<br /><br />For background, I usually prefer to build my own computers, but would have incurred a ~$500 penalty if I took that path this time because of the ridiculously inflated 1080 Ti prices.<br /><br />Per the attached photo, my system is benchmarking at the 99th percentile for CPU (holding stable overclocked to 4.9+ ghz using the automated bios tool), and 99th percentile for GPU (slight factory overclocked MSI Aero, but haven’t tweaked further yet).<br /><br />It’s a bit funny that the system only scored 98th percentile in the 2d benchmark. My guess is that the test isn’t taxing enough to bump the GPU out of power saver mode (some of the compute 2d tests later on run at over 1600 FPS). Note that with regards to these benchmarks, the system hardware was tested “as is” apart from the CPU overclock.<br /><br />My only concern is not terribly substantial, because I had already planned to replace the HD before I placed the order on Amazon. The HD is only benchmarking at the 69th percentile. It’s actually benchmarking pretty far below average for the WD blue 250 gb ssd, but I’m not overly concerned because it will soon be replaced. You shouldn’t be concerned either because you’re buying this system for the 1080 Ti, not the starter hd.<br /><br />The keyboard and mouse are acceptable starters. I’ll be replacing these soon as well (as almost everyone buying a $2000 system will be) but they were actually better quality than I expected. Phrased another way, I’m prioritizing the new SSD over new keyboard and mouse.<br /><br />Overall build quality is good - the system runs fairly quiet (though not as quiet as an iMac, but to be expected with this kind of gpu power), and looks beautiful. It’s a bit time consuming to open the case, but one does so infrequently to the extent it’s a non-concern.<br /><br />In terms of gaming performance, this system is overkill for playing anything at 1080p - you should expect performance close to 150-200 FPS at 1080p.<br /><br />Have been playing on a 4K gsync monitor. Witcher 3 and AC Origins performance has typically been 40-45+ fps, with all settings maxed. Sometimes it will run surprisingly close to 55-60fps. Suffice it to say 4K ultra is a stunning experience for a (former) console peasant like me.<br /><br />In summary, highly recommended. Definitely choose this system if considering versus an off the shelf model. You’ll probably receive this system before a competitor starts building an alternative box. Note, this system has increased in price since my purchase, but it’s not unexpected given current ram and GPU availability constraints.",17,True,1519577789855,AGRSNLPXDDC3637XFGMVWJ73TJTA,B075VSBNQZ,470
5.0,Love everything about these headphones! They are well cushioned on the ear pieces which makes them comfortable to wear! The piece on the top of the head is also cushioned for comfort and to prevent hair pulling. It’s great that these are wireless. It’s so easy to pair with your Bluetooth device! They also sound amazing! Noise canceling works well too! They come with a USB plug for charging and a cord if you wish to listen to plugged in instead of wireless. The case is so nice too! Even came with a scented packet inside which smells lovely!! Outstanding quality at an amazing price!,7,False,1572687228277,AEXGISIVX7WBUNI7UHHERVB3DF7Q,B07YFW5DG6,105
5.0,"I am genuinely impressed with this speaker. I would NOT consider myself a sound quality speaker snob, but my husband can be. He's listened to music on this speaker a few times over the past couple of weeks and he hasn't complained about the tinny-ness even once. And an imbalance between the treble and bass usually drives him nuts.<br />We both think the sound quality is excellent. Plus this speaker is incredibly loud for how small it is. It charges quickly and lasts at least the full 12 hours the manufacturer claims. Also, this Magnovox automatically connected itself via bluetooth to all of my devices with in a matter of seconds; so the set up has been a absolute breeze. I couldn't be happier with it and I use it nearly every day. This speaker was an excellent find.<br /><br />Thank you for reading this review and I hope my opinion has helped you make your decision easier.",0,False,1642318429750,AFTQN4MTJHHVFM4FEXY5KT76OY4A,B09M94KBBM,158
5.0,"Not having connected multiple units together before, I found this very easy to use and install.  Works great connecting a large screen and keyboard to my new lap top.  I highly recommend even for beginners",0,True,1550452838101,AEE4BXFE7TFTVFCF67SANXQOQBVA,B019XOJ874,35
4.0,READ BEFORE YOU BUY!!! This is NOT RGB just white light backlit keys. DOES NOT CHANGE COLOR.,0,True,1671567935879,AEJ32MG4JCCDVNGD57ZDAVRLS5HA,B094MKSH4M,17
4.0,Gets me wi-fi to our backyard!,0,True,1465908419000,AGAD75CFX6HECINK2AMZG65EZWAQ,B00EXK14S0,6
5.0,Plug and play easy. Love having a smart home.,0,True,1578025948809,AHVOQ4CBGSXUQKOR2A3BPCV53YMA,B01MZEEFNX,9
1.0,"I bought and installed the Pogoplug on my LAN for the purpose of sharing photos over the Internet.<br /><br />Right out of the box I had misgivings.  There is no documentation or technical specifications.  That immediately raised serious questions in my mind about it being vulnerable to hacking or opening access to my computer and personal information.  You have to attach it to your modem/router and allow it to go out on the Internet without knowing what it is doing.  I decided to take it on faith that the company was legitimate and not going to install a backdoor into my system.<br /><br />I attached a Seagate USB external hard drive as my main memory device.  I have also used USB memory sticks for temporary storage.  All are USB 2.0.<br /><br />Initially I had issues with people accessing my files.  The Web access used by outsiders does not show any indication of activity.  If you have a couple of hundred photos like me, it can take a couple of minutes for anything to appear.  I have also had people report 404 and other errors fairly frequently.  My workaround was to create more folders to compartmentalize everything.  They load quickly enough for people to see something happening and know that they are connected.<br /><br />Once you get inside the folders, people see a filmstrip and a large image like they would see in Windows.  It is a serviceable but not glamorous interface.  It is also not customizable.<br /><br />Once I established that people could access my photos over the Internet, the next step was to fill up the hard drive.  To do so, my plan was to push the files over my 10/100 MBps LAN.  The Pogoplug shows up as a drive, so all I have to do is drag-and-drop.  The problem is that it is incredibly slow.  I normally get about 30 kBps.  That is dial-up modem slow.<br /><br />This exposed the second big problem.  Remember the total lack of documentation?  I had no FAQ, troubleshooting guide, technical specifications or other information to go on.  I had to contact technical support via the Pogoplug web site.  The Web site is slow and not always working, but I did get to someone, and they gave me the obvious suggestions like turning everything off and back on, dismounting and remounting the drive, trying a different drive, etc.  After several iterations, I still had a slow connection that was now unreliable, a bunch of tech talk gibberish on ports and processes to open and close, and a closed out support ticket.<br /><br />Doing more research, this appears to be a known and frequent problem.  It is a deal breaker for me.  I am going to be looking for a replacement.  As an interim solution, I will attach the USB HD directly and transfer my files on an as-needed basis.  However, I am looking for an alternative now.<br /><br />So, to summarize, the concept is great, the implementation is okay, but the tech support and the LAN connection are not good.  If you are serious about file sharing, this is not the device for you.",5,False,1328931984000,AE3OUW2QZVYKTDJ33WRUNO75WIXA,B005DB6NG6,521
5.0,"This Samsung TV is beautiful. It definitely doesn't look like other TV sets. It has a retro/modern vibe to it in my opinion. It comes with legs so it can be completely on its own, or you can use it without the legs. Right now we have it in our guest room where the eliptical machine is so it's on its legs. However we intend to relocate it to the basement to replace a smaller and older TV. There's a TV stand down there which we will set this upon because that's the TV where all the gaming systems are so we need a place for those to be stored. The TV has an excellent picture quality. We tend to stream most of our TV these days, so it comes ready to go. When we first set it up, it was giving us a split or divided screen. It took some time to figure out how to get rid of that. It really is a great TV!",0,False,1664664058714,AHV6QCNBJNSGLATP56JAWJ3C4G2A,B0B3LKR1SP,167
5.0,"In order to try the over burn feature, I would need the appropriate disks that can normally hold 8.5 GB (DVD+R).  These disks are not too difficult to find online, but the office supply stores only seem to stock 4.7 GB disks.  I guess you either have to special order or buy online.  Most everything that I need to burn can either fit on a 4.7 GB DVD or can be compressed (without much loss of quality) to fit.  It may be false economy to buy the higher capacity disks, as they are nearly double the price of lower capacity.  With burnable media prices being so low anyway, you don't gain much by squeezing as much as you can on a particular disk.  So why did I get this drive?  I like to have a drive on the shelf if one goes bad (and they do sometimes), and then I don't have to wait for one to arrive.  I assumed it was probably good to have one that can burn to maximum capacity as this isn't much more expensive than a regular DVD burner.  Since I haven't actually installed or used the drive yet (waiting for disks), one should not pay as much attention to my review as some other reviewers.  I just wanted people to be aware that you can't insert a 4.7 GB disk and expect to over burn to 8.7 GB.  You need to understand the differences in available media and get the appropriate blank media. Update:  I finally received the appropriate media to test the drive.  It seemed to work good for the first 6 or 8 disks, but then 3 disks in a row had burn errors.  Bad media?  I don't think so; it appears the drive is failing already.  I'll test on another computer and see if it is the media or the drive and update the review again, but right now I can't recommend this drive at all.  UPDATE 2:  I tried this again after rebooting my computer and it now seems to work fine and does indeed overburn, so you can squeeze a lot on one disk.  When I had 3 bad burns in a row, I thought it was the burner, but it may have been bad media.  On the other hand, I suspect something flaky on my PC, as I have had bad burns before occasionally (not recently) and then after a reboot everything was fine again.  I may have too many programs loaded when I try to burn.  That's not the fault of the DVD drive.  Most likely the fault of the burning program (and I am using a major well-know program.)",1,False,1542505073306,AFAIJYOUO3NAWLBDIKTQSC3DASWA,B071WNBMQ2,443
