rating,sentiment_score,review_length,verified_purchase,helpfulness_ratio,order_value
1,0.375,159,1,0,49.0
5,0.0,0,1,0,58.0
2,0.0,42,1,0,218.0
4,0.0,0,1,0,52.2
5,0.0,0,1,0,27.9
5,0.0,0,1,0,79.9
5,0.0,0,1,0,42.54
5,0.0,57,1,0,18.9
5,0.0,0,1,0,618.9
1,0.0,42,1,0,299.0
4,0.0,0,1,0,169.99
5,0.0,71,1,0,108.9
3,0.0,0,1,0,49.9
5,0.0,26,1,0,69.9
5,0.0,0,1,0,24.9
5,0.0,0,1,0,98.0
5,0.0,0,1,0,56.99
4,0.0,170,1,0,139.0
5,0.0,57,1,0,49.0
5,0.0,94,1,0,99.9
5,0.0,0,1,0,53.9
5,0.0,0,1,0,208.0
5,0.0,9,1,0,335.99
4,0.0,30,1,0,389.0
4,0.0,52,1,0,48.9
4,0.5,39,1,0,27.99
4,0.0,51,1,0,49.9
5,0.0,88,1,0,56.0
5,0.0,0,1,0,219.9
5,0.0,0,1,0,49.99
5,0.0,61,1,0,219.0
5,0.0,5,1,0,99.99
5,0.0,0,1,0,49.99
5,0.0,0,1,0,119.0
5,0.0,28,1,0,45.0
5,0.0,12,1,0,72.9
1,0.0,0,1,0,84.99
3,0.0,14,1,0,130.0
3,0.0,14,1,0,130.0
5,0.0,0,1,0,113.0
5,0.0,0,1,0,113.0
4,0.0,0,1,0,69.99
5,0.0,53,1,0,44.9
5,0.0,87,1,0,198.0
1,0.0,198,1,0,71.9
1,0.0,198,1,0,71.9
3,0.0,0,1,0,7.9
5,0.0,16,1,0,49.9
1,0.0,0,1,0,495.0
4,0.15,92,1,0,193.0
5,0.0,0,1,0,69.9
3,0.0,78,1,0,79.9
1,0.0,200,1,0,139.9
1,0.0,200,1,0,89.1
1,0.0,200,1,0,89.1
1,0.0,200,1,0,89.1
3,0.0,8,1,0,79.0
3,0.0,0,1,0,155.99
5,0.0,0,1,0,69.9
5,0.0,0,1,0,69.99
5,0.0,0,1,0,167.0
4,0.0,0,1,0,15.9
5,0.0,0,1,0,110.9
5,0.0,0,1,0,53.7
4,0.0,39,1,0,59.0
5,0.0,47,1,0,19.89
5,0.0,46,1,0,36.0
5,0.0,46,1,0,79.99
5,0.0,36,1,0,39.9
5,0.0,42,1,0,7.65
5,0.0,42,1,0,29.0
4,0.0,0,1,0,64.98
5,0.0,49,1,0,108.0
4,0.0,0,1,0,19.99
5,0.0,0,1,0,169.99
1,0.0,53,1,0,320.0
5,0.0,30,1,0,69.9
4,0.0,17,1,0,59.9
1,0.0,0,1,0,250.0
3,0.0,0,1,0,27.9
5,0.5,8,1,0,35.0
4,0.0,28,1,0,30.0
5,0.0,92,1,0,74.8
5,0.0,92,1,0,35.9
1,0.0,39,1,0,44.99
3,0.0,122,1,0,54.99
5,0.0,0,1,0,89.9
3,0.0,75,1,0,35.99
5,0.0,0,1,0,16.1
5,0.0,0,1,0,16.1
5,0.0,0,1,0,21.96
5,0.0,25,1,0,149.89
1,0.0,31,1,0,58.67
5,0.0,0,1,0,119.9
3,0.0,6,1,0,129.9
5,0.0,0,1,0,39.9
5,0.0,0,1,0,14.9
5,0.0,0,1,0,64.99
5,0.0,0,1,0,116.9
5,0.0,30,1,0,60.0
5,0.0,45,1,0,127.45
5,0.0,0,1,0,29.9
5,0.0,0,1,0,29.9
5,0.0,64,1,0,110.0
4,0.0,0,1,0,125.9
1,0.0,0,1,0,134.9
5,0.0,34,1,0,140.3
5,0.0,0,1,0,7.87
5,0.0,0,1,0,25.0
5,0.0,0,1,0,25.0
5,0.6510416666666665,75,1,0,479.9
5,0.0,0,1,0,725.0
1,0.0,0,1,0,245.0
1,0.0,0,1,0,223.0
5,0.0,0,1,0,79.0
5,0.0,18,1,0,109.99
5,0.0,18,1,0,109.99
5,0.0,108,1,0,199.99
5,0.5,63,1,0,105.0
3,0.0,198,1,0,43.98
1,0.0,51,1,0,127.99
5,0.0,0,1,0,24.9
5,0.0,40,1,0,1199.9
5,0.0,26,1,0,51.2
5,0.0,0,1,0,387.49
5,0.0,21,1,0,166.99
5,0.0,135,1,0,209.9
5,0.0,8,1,0,15.55
5,0.0,13,1,0,69.99
4,0.0,0,1,0,33.8
5,0.0,0,1,0,59.9
5,0.0,138,1,0,12.0
5,0.0,0,1,0,89.9
5,0.0,0,1,0,44.99
4,0.0,0,1,0,119.9
5,0.0,0,1,0,29.99
5,0.0,9,1,0,105.0
4,0.0,166,1,0,39.9
4,0.0,0,1,0,42.0
4,0.0,0,1,0,173.99
1,0.0,0,1,0,520.0
5,0.0,0,1,0,120.0
3,0.0,0,1,0,99.49
5,0.0,92,1,0,59.9
2,0.0,55,1,0,69.99
5,0.0,0,1,0,136.0
5,0.0,0,1,0,136.0
1,0.0,41,1,0,33.0
5,0.0,0,1,0,176.99
5,0.0,0,1,0,255.0
5,0.0,145,1,0,1697.0
3,0.0,97,1,0,120.0
3,0.0,97,1,0,120.0
5,0.0,0,1,0,18.95
4,0.0,0,1,0,79.9
5,0.0,0,1,0,32.9
5,0.0,200,1,0,199.99
5,0.0,0,1,0,143.0
5,0.0,0,1,0,29.9
5,0.0,0,1,0,129.99
5,0.0,0,1,0,1199.65
5,0.0,0,1,0,89.0
5,0.0,0,1,0,69.9
5,0.0,0,1,0,74.99
4,0.0,0,1,0,550.9
5,0.0,0,1,0,199.9
1,0.0,51,1,0,119.99
5,0.0,41,1,0,29.9
5,0.0,0,1,0,69.0
4,0.0,0,1,0,30.9
3,0.0,195,1,0,145.0
5,0.0,8,1,0,19.99
5,0.0,50,1,0,69.9
5,0.5,47,1,0,198.95
1,0.0,0,1,0,129.99
5,0.3333333333333333,33,1,0,109.0
1,0.0,65,1,0,39.9
5,0.0,0,1,0,49.9
4,0.0,0,1,0,98.8
5,0.0,10,1,0,48.0
5,0.0,37,1,0,24.9
5,0.0,0,1,0,45.65
5,0.0,10,1,0,34.99
3,0.0,45,1,0,189.0
5,0.0,52,1,0,81.4
5,1.0,91,1,0,198.9
4,0.0,54,1,0,219.9
2,0.0,156,1,0,99.99
5,0.0,62,1,0,118.89
5,0.0,62,1,0,29.9
5,0.0,62,1,0,29.9
5,0.0,130,1,0,44.99
5,0.0,0,1,0,49.0
3,0.7,109,1,0,136.99
5,0.0,0,1,0,25.0
2,0.0,95,1,0,78.0
2,0.0,95,1,0,78.0
4,0.0,0,1,0,285.0
1,0.0,90,1,0,99.0
1,0.0,185,1,0,510.0
1,0.0,23,1,0,30.9
5,0.0,0,1,0,64.99
5,0.0,0,1,0,64.99
5,0.0,0,1,0,39.99
5,0.0,0,1,0,134.9
5,0.0,0,1,0,299.9
4,0.0,0,1,0,77.9
4,0.0,0,1,0,77.9
5,0.0,0,1,0,11.0
1,0.0,0,1,0,56.99
1,0.0,0,1,0,56.99
5,0.0,0,1,0,49.0
5,0.0,44,1,0,129.0
4,0.0,0,1,0,19.9
5,0.0,0,1,0,119.0
5,0.0,0,1,0,120.0
5,0.0,0,1,0,219.0
4,0.0,0,1,0,69.0
5,0.0,0,1,0,25.99
4,0.0,0,1,0,74.0
5,0.0,0,1,0,110.32
5,0.0,0,1,0,110.32
1,0.0,0,1,0,84.9
5,0.0,0,1,0,114.9
5,0.0,0,1,0,39.99
4,0.0,0,1,0,83.9
5,0.5208333333333333,138,1,0,39.9
3,0.0,0,1,0,148.9
4,0.0,0,1,0,129.6
5,0.0,0,1,0,27.99
4,0.0,0,1,0,649.99
3,0.0,0,1,0,56.99
1,0.0,0,1,0,16.8
5,0.3333333333333333,40,1,0,45.97
5,0.0,0,1,0,127.0
4,0.0,0,1,0,17.9
5,0.0,0,1,0,99.99
3,0.0,0,1,0,84.99
5,0.0,77,1,0,99.0
5,0.5,2,1,0,59.9
3,0.0,0,1,0,59.0
4,0.0,46,1,0,49.0
1,0.0,0,1,0,55.0
5,0.0,0,1,0,295.9
5,0.0,0,1,0,169.9
5,0.0,89,1,0,27.9
5,0.0,0,1,0,110.32
5,0.0,0,1,0,89.9
5,0.0,0,1,0,22.0
5,0.0,56,1,0,135.0
4,0.0,37,1,0,149.0
4,0.0,0,1,0,86.99
5,0.0,34,1,0,9.99
1,0.0,42,1,0,89.9
5,0.0,0,1,0,27.0
2,0.0,0,1,0,59.95
5,0.0,0,1,0,299.0
5,0.0,0,1,0,39.99
1,0.0,0,1,0,47.49
4,0.0,0,1,0,59.9
5,0.0,0,1,0,46.9
5,0.0,0,1,0,326.16
5,0.0,0,1,0,48.9
5,0.0,37,1,0,72.0
5,0.0,133,1,0,49.0
3,0.0,136,1,0,50.9
1,0.0,0,1,0,129.9
4,0.0,46,1,0,146.99
4,0.0,0,1,0,119.9
5,0.0,42,1,0,105.0
5,0.0,42,1,0,105.0
5,0.0,0,1,0,99.0
5,0.0,0,1,0,99.0
5,0.0,55,1,0,65.0
5,0.3333333333333333,48,1,0,44.99
5,0.0,0,1,0,258.99
5,0.0,0,1,0,29.9
5,0.0,77,1,0,45.49
5,0.0,0,1,0,449.0
5,0.0,37,1,0,85.0
5,0.0,0,1,0,139.54
5,0.0,0,1,0,74.9
5,0.0,0,1,0,145.0
5,0.0,198,1,0,149.0
4,0.0,188,1,0,84.99
4,0.0,0,1,0,66.29
4,0.0,0,1,0,31.9
5,0.0,56,1,0,59.9
5,0.0,117,1,0,27.9
5,0.0,0,1,0,59.9
5,0.0,0,1,0,59.9
1,0.0,43,1,0,48.89
5,0.0,0,1,0,99.97
3,0.0,0,1,0,17.99
5,0.0,6,1,0,223.0
1,0.0,0,1,0,299.99
5,0.0,0,1,0,22.9
5,0.0,0,1,0,114.9
5,0.0,0,1,0,89.59
1,0.0,0,1,0,1670.0
5,0.0,0,1,0,19.99
5,0.0,0,1,0,145.0
1,0.0,88,1,0,94.0
4,0.0,3,1,0,177.99
5,0.0,40,1,0,99.0
5,0.0,0,1,0,124.99
5,0.0,0,1,0,99.0
5,0.0,0,1,0,30.4
5,0.0,29,1,0,29.9
3,0.0,0,1,0,29.9
5,0.0,0,1,0,24.9
5,0.0,0,1,0,159.9
5,0.0,0,1,0,99.0
5,0.0,22,1,0,99.0
5,0.0,0,1,0,115.0
2,0.0,0,1,0,19.9
2,0.0,0,1,0,42.49
5,0.0,0,1,0,29.99
5,0.0,29,1,0,399.93
1,0.0,0,1,0,169.99
4,0.0,43,1,0,56.97
3,0.0,103,1,0,38.25
1,0.0,91,1,0,29.0
5,0.0,0,1,0,74.9
4,0.0,0,1,0,35.0
5,0.0,65,1,0,119.9
5,0.41666666666666663,90,1,0,199.0
1,0.0,138,1,0,69.9
1,0.0,138,1,0,44.9
5,0.0,0,1,0,79.0
5,0.0,21,1,0,56.97
5,0.0,0,1,0,134.9
5,0.0,0,1,0,49.9
1,0.0,188,1,0,40.0
4,0.0,0,1,0,59.45
5,0.0,80,1,0,139.0
5,0.41666666666666663,99,1,0,59.9
1,0.0,84,1,0,89.0
5,0.0,0,1,0,39.9
5,0.0,0,1,0,24.99
5,0.0,0,1,0,198.9
1,0.0,0,1,0,49.9
5,0.0,0,1,0,23.7
3,0.0,0,1,0,319.0
3,0.0,145,1,0,58.99
5,0.0,0,1,0,99.9
5,0.0,0,1,0,22.0
1,0.0,172,1,0,119.9
5,0.0,19,1,0,110.0
4,0.0,0,1,0,89.0
4,0.0,0,1,0,110.32
5,0.0,0,1,0,79.98
5,0.0,0,1,0,64.9
4,0.0,0,1,0,32.99
5,0.0,0,1,0,49.9
1,0.0,0,1,0,49.9
5,0.0,123,1,0,345.6
5,0.0,5,1,0,37.9
5,0.0,0,1,0,47.49
4,0.0,0,1,0,55.9
5,0.0,89,1,0,96.0
4,0.0,0,1,0,27.99
4,0.0,32,1,0,69.99
5,0.0,107,1,0,119.9
1,0.0,21,1,0,79.9
2,0.0,138,1,0,84.9
5,0.0,0,1,0,135.85
4,0.0,93,1,0,109.9
5,0.0,18,1,0,99.9
5,0.0,0,1,0,25.9
5,0.0,0,1,0,34.5
3,0.0,50,1,0,61.8
4,0.0,0,1,0,29.99
4,0.0,0,1,0,29.99
5,0.0,0,1,0,185.0
5,0.0,0,1,0,37.89
5,0.0,5,1,0,79.5
5,0.0,0,1,0,134.0
5,0.0,0,1,0,134.0
5,0.0,0,1,0,134.0
5,0.0,0,1,0,134.0
4,0.0,108,1,0,220.0
5,0.0,0,1,0,16.5
4,0.0,0,1,0,39.9
5,0.0,0,1,0,30.0
5,0.0,0,1,0,84.9
5,0.6510416666666665,59,1,0,98.81
5,0.6510416666666665,59,1,0,98.44
5,0.0,0,1,0,16.99
4,0.0,60,1,0,89.9
5,0.0,0,1,0,4.99
5,0.0,0,1,0,287.0
4,0.0,124,1,0,89.9
5,0.0,0,1,0,9.9
5,0.0,0,1,0,9.9
4,0.0,0,1,0,67.9
5,0.0,79,1,0,79.99
5,0.3333333333333333,52,1,0,399.85
5,0.0,0,1,0,599.0
3,0.0,193,1,0,169.9
5,0.0,21,1,0,599.0
5,0.0,0,1,0,145.0
5,0.0,0,1,0,38.86
4,0.0,0,1,0,29.99
4,0.0,0,1,0,29.99
5,0.0,0,1,0,59.0
1,0.0,178,1,0,125.9
5,0.0,17,1,0,60.0
4,0.0,0,1,0,199.9
5,0.0,0,1,0,116.59
1,0.0,75,1,0,144.0
1,0.0,75,1,0,225.0
3,0.0,52,1,0,158.0
4,0.0,0,1,0,49.9
5,0.0,0,1,0,17.9
5,0.0,0,1,0,49.99
5,0.0,0,1,0,49.0
5,0.0,0,1,0,69.9
4,0.0,0,1,0,39.9
5,0.0,74,1,0,49.95
5,0.0,141,1,0,38.5
1,0.0,0,1,0,51.92
3,0.0,0,1,0,38.0
3,0.0,0,1,0,369.9
5,0.0,0,1,0,14.99
5,0.0,0,1,0,109.95
2,0.3333333333333333,51,1,0,59.9
2,0.3333333333333333,51,1,0,59.9
4,0.0,0,1,0,34.99
1,0.0,127,1,0,99.9
5,0.0,6,1,0,139.99
1,0.0,124,1,0,159.99
1,0.0,0,1,0,439.0
4,0.0,0,1,0,69.81
5,0.0,44,1,0,44.99
1,0.0,37,1,0,99.99
4,0.0,188,1,0,159.9
4,0.0,0,1,0,19.9
5,0.0,0,1,0,34.99
5,0.0,0,1,0,79.99
5,0.0,0,1,0,79.99
1,0.0,21,1,0,34.99
5,0.0,0,1,0,130.0
5,0.0,52,1,0,89.0
5,0.0,0,1,0,79.99
4,0.0,0,1,0,39.0
4,0.0,0,1,0,55.9
4,0.0,84,1,0,59.9
5,0.3333333333333333,32,1,0,48.0
1,0.0,34,1,0,179.94
5,0.0,9,1,0,28.99
5,0.0,16,1,0,119.94
4,0.0,0,1,0,29.99
4,0.625,193,1,0,27.99
5,0.0,13,1,0,89.9
4,0.0,35,1,0,69.9
5,0.0,45,1,0,32.0
1,0.0,42,1,0,66.99
4,0.2,36,1,0,59.99
4,0.0,0,1,0,49.5
2,0.0,118,1,0,173.9
5,0.0,0,1,0,9.8
5,0.0,62,1,0,49.9
4,0.0,0,1,0,9.9
4,0.0,0,1,0,9.9
4,0.0,0,1,0,49.9
5,0.0,0,1,0,169.0
5,0.0,0,1,0,114.9
5,0.0,0,1,0,116.99
5,0.0,0,1,0,116.99
5,0.0,0,1,0,116.99
5,0.0,0,1,0,116.99
5,0.0,0,1,0,116.99
4,0.0,0,1,0,85.0
5,0.0,0,1,0,79.0
5,0.3333333333333333,60,1,0,56.99
4,0.0,9,1,0,95.0
5,0.0,140,1,0,89.9
5,0.0,140,1,0,89.9
5,0.0,0,1,0,169.9
4,0.0,0,1,0,89.0
2,0.0,59,1,0,18.99
5,0.0,32,1,0,29.99
5,0.0,0,1,0,116.9
4,0.0,67,1,0,24.9
4,0.0,0,1,0,89.9
4,0.0,0,1,0,49.99
5,-0.16666666666666666,198,1,0,27.5
5,0.0,0,1,0,159.99
5,0.0,27,1,0,59.9
5,1.0,23,1,0,239.99
5,0.0,0,1,0,343.4
1,0.0,0,1,0,131.0
5,0.0,34,1,0,36.9
5,0.0,0,1,0,136.68
1,0.0,27,1,0,125.57
1,0.0,27,1,0,105.9
4,0.0,0,1,0,14.0
5,0.0,33,1,0,99.99
5,0.0,0,1,0,109.99
5,0.0,0,1,0,48.0
5,0.5,2,1,0,29.99
3,0.0,0,1,0,49.0
5,0.0,0,1,0,59.99
5,0.0,57,1,0,152.9
3,0.0,0,1,0,35.9
5,0.0,0,1,0,139.2
2,0.0,0,1,0,29.99
4,0.0,0,1,0,30.0
5,0.0,0,1,0,380.0
4,0.0,0,1,0,113.4
5,0.0,76,1,0,24.9
4,0.0,78,1,0,115.0
2,0.0,0,1,0,99.0
4,-0.8,203,1,0,116.6
5,0.0,56,1,0,399.9
5,0.0,0,1,0,19.97
5,0.0,57,1,0,12.25
5,0.5,27,1,0,46.99
5,0.0,40,1,0,52.9
5,0.0,0,1,0,60.5
5,0.0,0,1,0,66.3
5,0.0,0,1,0,99.9
3,0.0,32,1,0,86.99
5,0.0,0,1,0,182.0
5,0.0,0,1,0,99.0
1,0.0,83,1,0,199.0
5,0.0,96,1,0,59.9
5,0.0,0,1,0,39.9
3,0.0,9,1,0,59.56
3,0.0,9,1,0,59.56
3,0.0,9,1,0,59.56
5,0.0,82,1,0,89.18
4,0.0,75,1,0,79.9
5,0.0,41,1,0,150.0
5,0.0,41,1,0,165.0
5,0.0,0,1,0,29.9
5,0.0,0,1,0,89.9
2,0.0,106,1,0,36.9
5,0.0,0,1,0,19.9
5,0.0,98,1,0,219.0
5,0.0,10,1,0,7.99
1,0.0,191,1,0,249.0
1,0.0,131,1,0,54.9
5,0.0,37,1,0,429.9
4,0.0,0,1,0,29.3
5,0.0,0,1,0,18.9
4,0.0,138,1,0,22.8
4,0.0,138,1,0,20.4
5,0.0,0,1,0,29.99
5,0.0,0,1,0,126.99
4,0.0,3,1,0,68.9
4,0.0,3,1,0,68.9
5,0.0,0,1,0,119.99
5,0.0,0,1,0,75.25
2,0.0,0,1,0,84.99
4,0.0,0,1,0,27.9
1,0.0,164,1,0,129.9
4,0.0,0,1,0,19.5
5,0.0,0,1,0,12.99
5,0.0,0,1,0,12.99
4,0.0,0,1,0,17.5
5,0.0,0,1,0,89.9
4,0.0,0,1,0,159.0
5,0.0,0,1,0,135.9
5,0.0,0,1,0,44.9
5,0.0,30,1,0,37.5
4,0.0,0,1,0,135.0
3,0.0,100,1,0,129.0
1,0.0,23,1,0,82.8
1,0.0,0,1,0,39.9
1,0.0,0,1,0,44.9
5,0.0,79,1,0,23.99
4,0.0,0,1,0,187.0
5,0.0,0,1,0,179.9
1,0.375,202,1,0,399.0
5,0.0,34,1,0,348.9
5,0.3333333333333333,96,1,0,55.0
5,0.0,0,1,0,13.3
5,0.0,0,1,0,72.0
4,0.0,0,1,0,109.99
3,0.0,0,1,0,98.8
5,0.0,0,1,0,177.0
1,0.0,36,1,0,39.9
5,0.0,0,1,0,39.9
5,0.0,0,1,0,39.9
3,0.0,4,1,0,116.6
5,0.0,5,1,0,27.99
1,0.0,178,1,0,56.99
5,0.0,0,1,0,169.0
5,0.0,0,1,0,169.0
5,0.0,0,1,0,39.0
5,0.0,43,1,0,189.89
5,0.0,43,1,0,189.89
5,0.0,0,1,0,44.9
5,0.0,0,1,0,44.9
3,0.0,0,1,0,159.99
5,0.0,0,1,0,57.9
4,0.0,0,1,0,69.9
1,0.0,26,1,0,105.99
3,0.0,9,1,0,58.9
2,0.0,193,1,0,192.99
2,0.0,193,1,0,192.99
5,0.0,6,1,0,99.9
5,0.0,0,1,0,78.25
5,0.0,0,1,0,99.9
3,0.0,89,1,0,59.9
3,0.0,89,1,0,59.9
5,0.5,73,1,0,99.0
1,0.0,182,1,0,58.9
1,0.0,182,1,0,58.9
5,0.0,0,1,0,229.9
5,0.0,0,1,0,88.9
5,0.0,0,1,0,349.9
5,0.0,49,1,0,236.99
5,0.0,29,1,0,670.0
5,0.0,0,1,0,28.9
5,0.0,0,1,0,59.9
4,0.0,0,1,0,169.9
1,0.21428571428571427,92,1,0,30.0
3,0.0,0,1,0,98.67
3,0.0,0,1,0,98.67
5,0.3333333333333333,127,1,0,15.99
5,0.3333333333333333,127,1,0,15.99
5,0.46875,114,1,0,134.9
5,0.0,0,1,0,69.9
5,0.0,0,1,0,19.9
5,0.0,0,1,0,29.99
5,0.0,73,1,0,399.99
5,0.0,0,1,0,130.17
5,0.0,0,1,0,36.0
5,0.0,0,1,0,36.0
4,0.0,0,1,0,49.99
5,0.0,0,1,0,135.9
4,0.0,54,1,0,109.9
1,0.0,53,1,0,110.0
1,0.0,190,1,0,89.9
3,0.0,0,1,0,69.9
3,0.0,194,1,0,119.94
1,0.0,87,1,0,135.0
4,0.0,0,1,0,16.5
5,0.0,0,1,0,78.0
5,0.0,0,1,0,78.0
5,0.0,0,1,0,49.9
5,0.0,0,1,0,74.0
5,0.0,0,1,0,144.99
1,0.0,189,1,0,142.0
5,0.0,56,1,0,547.99
5,0.0,31,1,0,229.9
5,0.0,31,1,0,229.9
5,0.0,0,1,0,108.9
5,0.0,31,1,0,114.9
5,0.0,0,1,0,199.99
5,0.0,68,1,0,388.0
1,0.0,90,1,0,192.99
5,0.0,0,1,0,69.9
5,0.0,16,1,0,39.9
5,0.0,0,1,0,728.0
2,0.0,0,1,0,89.9
4,0.0,0,1,0,49.9
5,0.0,23,1,0,49.9
5,0.0,0,1,0,109.9
5,0.0,0,1,0,103.9
4,0.0,58,1,0,349.9
5,0.0,0,1,0,149.0
5,0.0,0,1,0,46.9
3,0.0,0,1,0,72.0
5,0.0,0,1,0,159.9
3,0.0,0,1,0,179.0
2,0.0,35,1,0,13.0
2,0.0,35,1,0,42.0
5,0.0,0,1,0,349.9
5,0.0,0,1,0,34.99
1,0.0,52,1,0,59.9
1,0.0,52,1,0,59.9
5,0.0,11,1,0,36.49
4,0.0,0,1,0,49.9
5,0.0,50,1,0,99.9
4,0.0,0,1,0,388.9
4,0.0,0,1,0,149.0
1,-0.1,200,1,0,63.99
5,0.0,0,1,0,89.99
5,0.0,0,1,0,24.5
5,0.0,0,1,0,24.5
5,0.0,0,1,0,89.9
4,0.0,138,1,0,149.0
4,0.0,138,1,0,199.0
3,0.0,82,1,0,89.0
5,0.0,46,1,0,45.9
4,0.0,9,1,0,51.49
4,0.0,29,1,0,109.9
5,0.0,0,1,0,68.3
1,0.0,55,1,0,169.99
5,0.0,0,1,0,12.88
2,0.0,198,1,0,53.9
5,0.0,0,1,0,118.0
5,0.0,0,1,0,39.99
1,0.0,0,1,0,65.0
5,0.0,0,1,0,14.99
1,0.0,92,1,0,56.99
5,0.0,109,1,0,119.9
1,0.0,124,1,0,86.9
5,0.0,67,1,0,109.9
5,0.0,0,1,0,127.0
5,0.0,115,1,0,42.0
4,0.0,0,1,0,113.0
5,0.0,173,1,0,33.0
5,0.0,11,1,0,99.99
5,0.0,0,1,0,60.5
1,0.0,110,1,0,14.0
4,0.0,53,1,0,93.9
4,0.0,0,1,0,79.99
4,0.0,0,1,0,79.99
5,0.0,0,1,0,119.9
5,0.0,0,1,0,27.93
3,0.0,0,1,0,99.99
4,0.0,17,1,0,120.0
3,0.0,0,1,0,118.5
1,-0.25,190,1,0,49.9
2,0.0,200,1,0,140.9
2,0.0,200,1,0,56.89
5,0.0,0,1,0,79.9
1,0.0,197,1,0,99.99
5,0.0,0,1,0,55.0
1,0.0,123,1,0,45.0
1,0.0,123,1,0,45.0
1,0.0,20,1,0,287.1
5,0.0,0,1,0,19.9
5,0.0,0,1,0,19.9
3,0.0,17,1,0,104.0
4,0.0,93,1,0,99.0
1,0.0,33,1,0,61.6
4,0.0,0,1,0,139.0
3,0.0,0,1,0,159.9
5,0.0,0,1,0,220.99
5,0.0,50,1,0,159.9
5,0.0,0,1,0,40.0
5,0.0,0,1,0,18.0
3,0.0,0,1,0,99.99
1,0.0,0,1,0,192.99
5,0.0,0,1,0,44.88
5,0.0,0,1,0,20.99
3,0.0,0,1,0,157.9
1,0.0,88,1,0,29.9
5,0.0,0,1,0,43.9
3,0.0,0,1,0,65.0
5,0.0,45,1,0,647.91
5,0.0,0,1,0,465.52
5,0.0,9,1,0,174.0
4,0.0,0,1,0,89.9
5,0.0,42,1,0,79.99
1,0.0,148,1,0,47.99
1,0.0,0,1,0,48.8
1,0.0,0,1,0,48.8
4,0.0,0,1,0,269.0
5,0.0,0,1,0,79.9
5,0.0,0,1,0,216.0
5,0.0,0,1,0,32.98
5,0.0,0,1,0,219.0
5,0.0,0,1,0,34.9
1,0.0,54,1,0,329.99
3,0.0,198,1,0,59.9
1,0.0,0,1,0,44.99
1,0.0,178,1,0,49.99
1,0.0,178,1,0,49.99
5,0.0,9,1,0,12.9
2,0.0,75,1,0,48.99
2,0.0,75,1,0,48.99
3,0.0,36,1,0,37.95
5,0.0,23,1,0,100.0
3,0.0,110,1,0,38.4
3,0.0,110,1,0,38.4
3,0.0,110,1,0,38.4
1,0.0,20,1,0,9.9
5,0.0,0,1,0,34.9
5,0.0,0,1,0,269.99
4,0.0,0,1,0,298.0
3,0.0,0,1,0,47.9
5,0.0,0,1,0,389.0
1,0.0,115,1,0,35.0
4,0.0,26,1,0,79.99
4,0.0,0,1,0,229.0
5,0.0,18,1,0,66.99
4,0.0,45,1,0,72.0
4,0.0,0,1,0,75.0
5,0.0,0,1,0,15.0
5,0.0,44,1,0,59.9
5,0.0,0,1,0,41.0
5,0.0,0,1,0,99.1
1,0.0,35,1,0,559.0
5,0.0,0,1,0,129.9
5,0.0,0,1,0,19.95
5,0.0,0,1,0,198.5
5,0.0,0,1,0,93.0
5,0.0,0,1,0,69.9
5,0.0,0,1,0,89.79
5,0.0,0,1,0,89.79
3,0.0,0,1,0,450.0
4,0.0,0,1,0,239.9
5,0.0,0,1,0,355.99
5,0.0,0,1,0,179.0
1,0.0,0,1,0,38.85
1,0.0,73,1,0,33.85
1,0.0,187,1,0,139.94
5,0.0,14,1,0,119.98
5,0.0,0,1,0,43.9
5,0.0,0,1,0,49.0
3,0.0,0,1,0,99.9
4,0.0,42,1,0,259.99
5,0.0,0,1,0,59.9
3,0.0,47,1,0,23.8
5,0.0,0,1,0,29.9
5,0.0,0,1,0,29.9
5,0.0,60,1,0,68.9
5,0.0,0,1,0,168.0
1,0.0,0,1,0,43.5
4,0.0,54,1,0,13.65
5,0.0,57,1,0,39.99
4,0.0,0,1,0,155.9
5,0.0,0,1,0,169.9
3,0.0,0,1,0,39.9
5,0.0,0,1,0,159.0
5,0.0,0,1,0,19.9
3,0.0,10,1,0,99.0
1,0.0,0,1,0,61.99
4,0.0,0,1,0,69.99
5,0.0,0,1,0,56.99
3,0.2,5,1,0,54.89
4,0.0,28,1,0,269.0
5,0.0,0,1,0,27.9
4,0.0,0,1,0,89.9
5,0.0,0,1,0,24.75
4,0.0,53,1,0,149.9
4,0.0,0,1,0,29.9
5,0.0,56,1,0,159.0
5,0.0,0,1,0,95.9
5,0.0,0,1,0,95.9
5,0.0,0,1,0,119.9
5,0.0,0,1,0,79.9
5,0.0,0,1,0,79.9
5,0.0,0,1,0,79.99
5,0.0,11,1,0,49.9
5,0.0,102,1,0,205.0
5,0.0,9,1,0,719.9
5,0.0,0,1,0,122.99
4,0.0,0,1,0,21.9
3,0.0,149,1,0,549.9
5,0.0,0,1,0,89.0
5,0.0,0,1,0,64.0
1,0.0,44,1,0,30.0
4,0.0,0,1,0,99.9
5,0.0,0,1,0,29.99
5,-0.2,42,1,0,59.9
5,0.3333333333333333,60,1,0,559.0
1,0.0,42,1,0,11.9
1,0.0,42,1,0,11.9
5,0.0,0,1,0,170.0
4,0.0,74,1,0,33.9
5,0.0,0,1,0,59.0
4,0.0,0,1,0,88.99
5,0.0,0,1,0,39.99
5,0.0,0,1,0,50.99
5,0.0,0,1,0,50.99
5,0.625,4,1,0,45.0
5,0.0,0,1,0,113.0
